ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
43,,,158(A),NIRMAL KISKU,0,412.0,0.0,6.0,418.0,43_Form20.pdf
43,,,158(A),BABURAM BISWANATH,5,412.0,0.0,6.0,418.0,43_Form20.pdf
43,,,158(A),MARDI,0,412.0,0.0,6.0,418.0,43_Form20.pdf
43,,,158(A),NUMAL PROVATH KISKU,0,412.0,0.0,6.0,418.0,43_Form20.pdf
43,,,159,JOYEL MURMU,215,400.0,0.0,1.0,401.0,43_Form20.pdf
43,,,159,THAKUR TUDU,8,400.0,0.0,1.0,401.0,43_Form20.pdf
43,,,159,PRODIP BASKEY,1,400.0,0.0,1.0,401.0,43_Form20.pdf
43,,,159,KISKU,2,400.0,0.0,1.0,401.0,43_Form20.pdf
43,,,159,NIRMAL KISKU,2,400.0,0.0,1.0,401.0,43_Form20.pdf
43,,,159,BABURAM BISWANATH,2,400.0,0.0,1.0,401.0,43_Form20.pdf
43,,,159,MARDI,0,400.0,0.0,1.0,401.0,43_Form20.pdf
43,,,159,NUMAL PROVATH KISKU,0,400.0,0.0,1.0,401.0,43_Form20.pdf
43,,,159(A),JOYEL MURMU,176,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,159(A),THAKUR TUDU,90,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,159(A),PRODIP BASKEY,2,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,159(A),KISKU,0,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,159(A),NIRMAL KISKU,0,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,159(A),BABURAM BISWANATH,2,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,159(A),MARDI,0,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,159(A),NUMAL PROVATH KISKU,0,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,160,JOYEL MURMU,254,466.0,0.0,0.0,466.0,43_Form20.pdf
43,,,160,THAKUR TUDU,5,466.0,0.0,0.0,466.0,43_Form20.pdf
43,,,160,PRODIP BASKEY,5,466.0,0.0,0.0,466.0,43_Form20.pdf
43,,,160,KISKU,0,466.0,0.0,0.0,466.0,43_Form20.pdf
43,,,160,NIRMAL KISKU,0,466.0,0.0,0.0,466.0,43_Form20.pdf
43,,,160,BABURAM BISWANATH,5,466.0,0.0,0.0,466.0,43_Form20.pdf
43,,,160,MARDI,0,466.0,0.0,0.0,466.0,43_Form20.pdf
43,,,160,NUMAL PROVATH KISKU,0,466.0,0.0,0.0,466.0,43_Form20.pdf
43,,,217,JOYEL MURMU,160,373.0,0.0,4.0,377.0,43_Form20.pdf
43,,,217,THAKUR TUDU,259,373.0,0.0,4.0,377.0,43_Form20.pdf
43,,,217,PRODIP BASKEY,9,373.0,0.0,4.0,377.0,43_Form20.pdf
43,,,217,KISKU,4,373.0,0.0,4.0,377.0,43_Form20.pdf
43,,,217,NIRMAL KISKU,0,373.0,0.0,4.0,377.0,43_Form20.pdf
43,,,217,BABURAM BISWANATH,0,373.0,0.0,4.0,377.0,43_Form20.pdf
43,,,217,MARDI,0,373.0,0.0,4.0,377.0,43_Form20.pdf
43,,,218,THAKUR TUDU,246,351.0,0.0,3.0,354.0,43_Form20.pdf
43,,,218,PRODIP BASKEY,2,351.0,0.0,3.0,354.0,43_Form20.pdf
43,,,218,KISKU,1,351.0,0.0,3.0,354.0,43_Form20.pdf
43,,,218,NIRMAL KISKU,0,351.0,0.0,3.0,354.0,43_Form20.pdf
43,,,218,BABURAM BISWANATH,1,351.0,0.0,3.0,354.0,43_Form20.pdf
43,,,218,MARDI,1,351.0,0.0,3.0,354.0,43_Form20.pdf
43,,,219,JOYEL MURMU,161,386.0,0.0,3.0,389.0,43_Form20.pdf
43,,,219,THAKUR TUDU,277,386.0,0.0,3.0,389.0,43_Form20.pdf
43,,,219,PRODIP BASKEY,12,386.0,0.0,3.0,389.0,43_Form20.pdf
43,,,219,KISKU,8,386.0,0.0,3.0,389.0,43_Form20.pdf
43,,,219,NIRMAL KISKU,0,386.0,0.0,3.0,389.0,43_Form20.pdf
43,,,219,BABURAM BISWANATH,0,386.0,0.0,3.0,389.0,43_Form20.pdf
43,,,219,MARDI,1,386.0,0.0,3.0,389.0,43_Form20.pdf
43,,,220,THAKUR TUDU,243,367.0,0.0,3.0,370.0,43_Form20.pdf
43,,,220,PRODIP BASKEY,12,367.0,0.0,3.0,370.0,43_Form20.pdf
43,,,220,KISKU,6,367.0,0.0,3.0,370.0,43_Form20.pdf
43,,,220,NIRMAL KISKU,0,367.0,0.0,3.0,370.0,43_Form20.pdf
43,,,220,BABURAM BISWANATH,1,367.0,0.0,3.0,370.0,43_Form20.pdf
43,,,220,MARDI,0,367.0,0.0,3.0,370.0,43_Form20.pdf
43,,,221,JOYEL MURMU,162,422.0,0.0,5.0,427.0,43_Form20.pdf
43,,,221,THAKUR TUDU,265,422.0,0.0,5.0,427.0,43_Form20.pdf
43,,,221,PRODIP BASKEY,7,422.0,0.0,5.0,427.0,43_Form20.pdf
43,,,221,KISKU,4,422.0,0.0,5.0,427.0,43_Form20.pdf
43,,,221,NIRMAL KISKU,1,422.0,0.0,5.0,427.0,43_Form20.pdf
43,,,221,BABURAM BISWANATH,0,422.0,0.0,5.0,427.0,43_Form20.pdf
43,,,221,MARDI,1,422.0,0.0,5.0,427.0,43_Form20.pdf
43,,,222,JOYEL MURMU,163,445.0,0.0,1.0,446.0,43_Form20.pdf
43,,,222,THAKUR TUDU,323,445.0,0.0,1.0,446.0,43_Form20.pdf
43,,,222,PRODIP BASKEY,14,445.0,0.0,1.0,446.0,43_Form20.pdf
43,,,222,KISKU,5,445.0,0.0,1.0,446.0,43_Form20.pdf
43,,,222,NIRMAL KISKU,2,445.0,0.0,1.0,446.0,43_Form20.pdf
43,,,222,BABURAM BISWANATH,1,445.0,0.0,1.0,446.0,43_Form20.pdf
43,,,222,MARDI,1,445.0,0.0,1.0,446.0,43_Form20.pdf
43,,,223,THAKUR TUDU,316,394.0,0.0,0.0,394.0,43_Form20.pdf
43,,,223,PRODIP BASKEY,1,394.0,0.0,0.0,394.0,43_Form20.pdf
43,,,223,KISKU,2,394.0,0.0,0.0,394.0,43_Form20.pdf
43,,,223,NIRMAL KISKU,0,394.0,0.0,0.0,394.0,43_Form20.pdf
43,,,223,BABURAM BISWANATH,3,394.0,0.0,0.0,394.0,43_Form20.pdf
43,,,223,MARDI,1,394.0,0.0,0.0,394.0,43_Form20.pdf
43,,,224,JOYEL MURMU,164,640.0,0.0,5.0,645.0,43_Form20.pdf
43,,,224,THAKUR TUDU,230,640.0,0.0,5.0,645.0,43_Form20.pdf
43,,,224,PRODIP BASKEY,5,640.0,0.0,5.0,645.0,43_Form20.pdf
43,,,224,KISKU,1,640.0,0.0,5.0,645.0,43_Form20.pdf
43,,,224,NIRMAL KISKU,0,640.0,0.0,5.0,645.0,43_Form20.pdf
43,,,224,BABURAM BISWANATH,1,640.0,0.0,5.0,645.0,43_Form20.pdf
43,,,224,MARDI,0,640.0,0.0,5.0,645.0,43_Form20.pdf
43,,,225,JOYEL MURMU,165,459.0,0.0,4.0,463.0,43_Form20.pdf
43,,,225,THAKUR TUDU,268,459.0,0.0,4.0,463.0,43_Form20.pdf
43,,,225,PRODIP BASKEY,31,459.0,0.0,4.0,463.0,43_Form20.pdf
43,,,225,KISKU,4,459.0,0.0,4.0,463.0,43_Form20.pdf
43,,,225,NIRMAL KISKU,0,459.0,0.0,4.0,463.0,43_Form20.pdf
43,,,225,BABURAM BISWANATH,1,459.0,0.0,4.0,463.0,43_Form20.pdf
43,,,225,MARDI,3,459.0,0.0,4.0,463.0,43_Form20.pdf
43,,,226,THAKUR TUDU,172,457.0,0.0,0.0,457.0,43_Form20.pdf
43,,,226,PRODIP BASKEY,3,457.0,0.0,0.0,457.0,43_Form20.pdf
43,,,226,KISKU,4,457.0,0.0,0.0,457.0,43_Form20.pdf
43,,,226,NIRMAL KISKU,0,457.0,0.0,0.0,457.0,43_Form20.pdf
43,,,226,BABURAM BISWANATH,0,457.0,0.0,0.0,457.0,43_Form20.pdf
43,,,226,MARDI,2,457.0,0.0,0.0,457.0,43_Form20.pdf
43,,,227,THAKUR TUDU,125,462.0,0.0,0.0,462.0,43_Form20.pdf
43,,,227,PRODIP BASKEY,11,462.0,0.0,0.0,462.0,43_Form20.pdf
43,,,227,KISKU,5,462.0,0.0,0.0,462.0,43_Form20.pdf
43,,,227,NIRMAL KISKU,0,462.0,0.0,0.0,462.0,43_Form20.pdf
43,,,227,BABURAM BISWANATH,0,462.0,0.0,0.0,462.0,43_Form20.pdf
43,,,227,MARDI,1,462.0,0.0,0.0,462.0,43_Form20.pdf
43,,,228,JOYEL MURMU,166,688.0,0.0,10.0,698.0,43_Form20.pdf
43,,,228,THAKUR TUDU,165,688.0,0.0,10.0,698.0,43_Form20.pdf
43,,,228,PRODIP BASKEY,19,688.0,0.0,10.0,698.0,43_Form20.pdf
43,,,228,KISKU,2,688.0,0.0,10.0,698.0,43_Form20.pdf
43,,,228,NIRMAL KISKU,0,688.0,0.0,10.0,698.0,43_Form20.pdf
43,,,228,BABURAM BISWANATH,2,688.0,0.0,10.0,698.0,43_Form20.pdf
43,,,228,MARDI,1,688.0,0.0,10.0,698.0,43_Form20.pdf
43,,,229,JOYEL MURMU,167,735.0,0.0,10.0,745.0,43_Form20.pdf
43,,,229,THAKUR TUDU,250,735.0,0.0,10.0,745.0,43_Form20.pdf
43,,,229,PRODIP BASKEY,14,735.0,0.0,10.0,745.0,43_Form20.pdf
43,,,229,KISKU,4,735.0,0.0,10.0,745.0,43_Form20.pdf
43,,,229,NIRMAL KISKU,1,735.0,0.0,10.0,745.0,43_Form20.pdf
43,,,229,BABURAM BISWANATH,4,735.0,0.0,10.0,745.0,43_Form20.pdf
43,,,229,MARDI,0,735.0,0.0,10.0,745.0,43_Form20.pdf
43,,,230,JOYEL MURMU,168,372.0,0.0,0.0,372.0,43_Form20.pdf
43,,,230,THAKUR TUDU,142,372.0,0.0,0.0,372.0,43_Form20.pdf
43,,,230,PRODIP BASKEY,10,372.0,0.0,0.0,372.0,43_Form20.pdf
43,,,230,KISKU,3,372.0,0.0,0.0,372.0,43_Form20.pdf
43,,,230,NIRMAL KISKU,1,372.0,0.0,0.0,372.0,43_Form20.pdf
43,,,230,BABURAM BISWANATH,1,372.0,0.0,0.0,372.0,43_Form20.pdf
43,,,230,MARDI,1,372.0,0.0,0.0,372.0,43_Form20.pdf
43,,,231,THAKUR TUDU,107,361.0,0.0,1.0,362.0,43_Form20.pdf
43,,,231,PRODIP BASKEY,16,361.0,0.0,1.0,362.0,43_Form20.pdf
43,,,231,KISKU,5,361.0,0.0,1.0,362.0,43_Form20.pdf
43,,,231,NIRMAL KISKU,1,361.0,0.0,1.0,362.0,43_Form20.pdf
43,,,231,BABURAM BISWANATH,4,361.0,0.0,1.0,362.0,43_Form20.pdf
43,,,231,MARDI,1,361.0,0.0,1.0,362.0,43_Form20.pdf
43,,,232,JOYEL MURMU,169,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,232,THAKUR TUDU,56,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,232,PRODIP BASKEY,23,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,232,KISKU,4,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,232,NIRMAL KISKU,1,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,232,BABURAM BISWANATH,0,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,232,MARDI,2,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,233,THAKUR TUDU,74,407.0,0.0,1.0,408.0,43_Form20.pdf
43,,,233,PRODIP BASKEY,34,407.0,0.0,1.0,408.0,43_Form20.pdf
43,,,233,KISKU,5,407.0,0.0,1.0,408.0,43_Form20.pdf
43,,,233,NIRMAL KISKU,1,407.0,0.0,1.0,408.0,43_Form20.pdf
43,,,233,BABURAM BISWANATH,0,407.0,0.0,1.0,408.0,43_Form20.pdf
43,,,233,MARDI,0,407.0,0.0,1.0,408.0,43_Form20.pdf
43,,,234,JOYEL MURMU,170,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,234,THAKUR TUDU,277,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,234,PRODIP BASKEY,34,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,234,KISKU,4,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,234,NIRMAL KISKU,1,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,234,BABURAM BISWANATH,0,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,234,MARDI,0,547.0,0.0,0.0,547.0,43_Form20.pdf
43,,,235,THAKUR TUDU,234,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,235,PRODIP BASKEY,54,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,235,KISKU,3,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,235,NIRMAL KISKU,2,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,235,BABURAM BISWANATH,0,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,235,MARDI,0,426.0,0.0,0.0,426.0,43_Form20.pdf
43,,,236,JOYEL MURMU,171,477.0,0.0,11.0,488.0,43_Form20.pdf
43,,,236,THAKUR TUDU,170,477.0,0.0,11.0,488.0,43_Form20.pdf
43,,,236,PRODIP BASKEY,40,477.0,0.0,11.0,488.0,43_Form20.pdf
43,,,236,KISKU,8,477.0,0.0,11.0,488.0,43_Form20.pdf
43,,,236,NIRMAL KISKU,2,477.0,0.0,11.0,488.0,43_Form20.pdf
43,,,236,BABURAM BISWANATH,1,477.0,0.0,11.0,488.0,43_Form20.pdf
43,,,236,MARDI,0,477.0,0.0,11.0,488.0,43_Form20.pdf
43,,,237,THAKUR TUDU,213,465.0,0.0,0.0,465.0,43_Form20.pdf
43,,,237,PRODIP BASKEY,181,465.0,0.0,0.0,465.0,43_Form20.pdf
43,,,237,KISKU,9,465.0,0.0,0.0,465.0,43_Form20.pdf
43,,,237,NIRMAL KISKU,4,465.0,0.0,0.0,465.0,43_Form20.pdf
43,,,237,BABURAM BISWANATH,2,465.0,0.0,0.0,465.0,43_Form20.pdf
43,,,237,MARDI,0,465.0,0.0,0.0,465.0,43_Form20.pdf
43,,,238,JOYEL MURMU,172,466.0,0.0,9.0,475.0,43_Form20.pdf
43,,,238,THAKUR TUDU,203,466.0,0.0,9.0,475.0,43_Form20.pdf
43,,,238,PRODIP BASKEY,200,466.0,0.0,9.0,475.0,43_Form20.pdf
43,,,238,KISKU,6,466.0,0.0,9.0,475.0,43_Form20.pdf
43,,,238,NIRMAL KISKU,1,466.0,0.0,9.0,475.0,43_Form20.pdf
43,,,238,BABURAM BISWANATH,0,466.0,0.0,9.0,475.0,43_Form20.pdf
43,,,238,MARDI,2,466.0,0.0,9.0,475.0,43_Form20.pdf
43,,,239,THAKUR TUDU,235,483.0,0.0,0.0,483.0,43_Form20.pdf
43,,,239,PRODIP BASKEY,10,483.0,0.0,0.0,483.0,43_Form20.pdf
43,,,239,KISKU,4,483.0,0.0,0.0,483.0,43_Form20.pdf
43,,,239,NIRMAL KISKU,1,483.0,0.0,0.0,483.0,43_Form20.pdf
43,,,239,BABURAM BISWANATH,0,483.0,0.0,0.0,483.0,43_Form20.pdf
43,,,239,MARDI,0,483.0,0.0,0.0,483.0,43_Form20.pdf
43,,,240,JOYEL MURMU,173,490.0,0.0,7.0,497.0,43_Form20.pdf
43,,,240,THAKUR TUDU,175,490.0,0.0,7.0,497.0,43_Form20.pdf
43,,,240,PRODIP BASKEY,7,490.0,0.0,7.0,497.0,43_Form20.pdf
43,,,240,KISKU,2,490.0,0.0,7.0,497.0,43_Form20.pdf
43,,,240,NIRMAL KISKU,2,490.0,0.0,7.0,497.0,43_Form20.pdf
43,,,240,BABURAM BISWANATH,0,490.0,0.0,7.0,497.0,43_Form20.pdf
43,,,240,MARDI,2,490.0,0.0,7.0,497.0,43_Form20.pdf
43,,,241,THAKUR TUDU,255,461.0,0.0,4.0,465.0,43_Form20.pdf
43,,,241,PRODIP BASKEY,30,461.0,0.0,4.0,465.0,43_Form20.pdf
43,,,241,KISKU,8,461.0,0.0,4.0,465.0,43_Form20.pdf
43,,,241,NIRMAL KISKU,2,461.0,0.0,4.0,465.0,43_Form20.pdf
43,,,241,BABURAM BISWANATH,0,461.0,0.0,4.0,465.0,43_Form20.pdf
43,,,241,MARDI,4,461.0,0.0,4.0,465.0,43_Form20.pdf
43,,,242,JOYEL MURMU,174,473.0,0.0,8.0,481.0,43_Form20.pdf
43,,,242,THAKUR TUDU,81,473.0,0.0,8.0,481.0,43_Form20.pdf
43,,,242,PRODIP BASKEY,3,473.0,0.0,8.0,481.0,43_Form20.pdf
43,,,242,KISKU,1,473.0,0.0,8.0,481.0,43_Form20.pdf
43,,,242,NIRMAL KISKU,1,473.0,0.0,8.0,481.0,43_Form20.pdf
43,,,242,BABURAM BISWANATH,0,473.0,0.0,8.0,481.0,43_Form20.pdf
43,,,242,MARDI,0,473.0,0.0,8.0,481.0,43_Form20.pdf
43,,,243,THAKUR TUDU,148,,,,,43_Form20.pdf
43,,,243,PRODIP BASKEY,251,,,,,43_Form20.pdf
43,,,243,KISKU,24,,,,,43_Form20.pdf
43,,,243,NIRMAL KISKU,5,,,,,43_Form20.pdf
43,,,243,BABURAM BISWANATH,3,,,,,43_Form20.pdf
43,,,243,MARDI,0,,,,,43_Form20.pdf
43,,,244,JOYEL MURMU,175,463.0,0.0,1.0,464.0,43_Form20.pdf
43,,,244,THAKUR TUDU,3,463.0,0.0,1.0,464.0,43_Form20.pdf
43,,,244,PRODIP BASKEY,1,463.0,0.0,1.0,464.0,43_Form20.pdf
43,,,244,KISKU,1,463.0,0.0,1.0,464.0,43_Form20.pdf
43,,,244,NIRMAL KISKU,0,463.0,0.0,1.0,464.0,43_Form20.pdf
43,,,244,BABURAM BISWANATH,1,463.0,0.0,1.0,464.0,43_Form20.pdf
43,,,244,MARDI,1,463.0,0.0,1.0,464.0,43_Form20.pdf
43,,,245,THAKUR TUDU,1,,,,,43_Form20.pdf
43,,,245,PRODIP BASKEY,0,,,,,43_Form20.pdf
43,,,245,KISKU,2,,,,,43_Form20.pdf
43,,,245,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,245,BABURAM BISWANATH,16,,,,,43_Form20.pdf
43,,,245,MARDI,0,,,,,43_Form20.pdf
43,,,246,JOYEL MURMU,176,,,,,43_Form20.pdf
43,,,246,THAKUR TUDU,4,,,,,43_Form20.pdf
43,,,246,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,246,KISKU,3,,,,,43_Form20.pdf
43,,,246,NIRMAL KISKU,1,,,,,43_Form20.pdf
43,,,246,BABURAM BISWANATH,22,,,,,43_Form20.pdf
43,,,246,MARDI,1,,,,,43_Form20.pdf
43,,,247,THAKUR TUDU,3,,,,,43_Form20.pdf
43,,,247,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,247,KISKU,0,,,,,43_Form20.pdf
43,,,247,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,247,BABURAM BISWANATH,3,,,,,43_Form20.pdf
43,,,247,MARDI,1,,,,,43_Form20.pdf
43,,,248,JOYEL MURMU,177,,,,,43_Form20.pdf
43,,,248,THAKUR TUDU,3,,,,,43_Form20.pdf
43,,,248,PRODIP BASKEY,2,,,,,43_Form20.pdf
43,,,248,KISKU,0,,,,,43_Form20.pdf
43,,,248,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,248,BABURAM BISWANATH,7,,,,,43_Form20.pdf
43,,,248,MARDI,0,,,,,43_Form20.pdf
43,,,249,THAKUR TUDU,5,,,,,43_Form20.pdf
43,,,249,PRODIP BASKEY,0,,,,,43_Form20.pdf
43,,,249,KISKU,2,,,,,43_Form20.pdf
43,,,249,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,249,BABURAM BISWANATH,10,,,,,43_Form20.pdf
43,,,249,MARDI,6,,,,,43_Form20.pdf
43,,,250,JOYEL MURMU,178,,,,,43_Form20.pdf
43,,,250,THAKUR TUDU,7,,,,,43_Form20.pdf
43,,,250,PRODIP BASKEY,4,,,,,43_Form20.pdf
43,,,250,KISKU,0,,,,,43_Form20.pdf
43,,,250,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,250,BABURAM BISWANATH,68,,,,,43_Form20.pdf
43,,,250,MARDI,2,,,,,43_Form20.pdf
43,,,251,THAKUR TUDU,2,,,,,43_Form20.pdf
43,,,251,PRODIP BASKEY,2,,,,,43_Form20.pdf
43,,,251,KISKU,2,,,,,43_Form20.pdf
43,,,251,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,251,BABURAM BISWANATH,25,,,,,43_Form20.pdf
43,,,251,MARDI,2,,,,,43_Form20.pdf
43,,,252,JOYEL MURMU,179,,,,,43_Form20.pdf
43,,,252,THAKUR TUDU,4,,,,,43_Form20.pdf
43,,,252,PRODIP BASKEY,0,,,,,43_Form20.pdf
43,,,252,KISKU,0,,,,,43_Form20.pdf
43,,,252,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,252,BABURAM BISWANATH,4,,,,,43_Form20.pdf
43,,,252,MARDI,1,,,,,43_Form20.pdf
43,,,253,THAKUR TUDU,1,,,,,43_Form20.pdf
43,,,253,PRODIP BASKEY,2,,,,,43_Form20.pdf
43,,,253,KISKU,3,,,,,43_Form20.pdf
43,,,253,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,253,BABURAM BISWANATH,20,,,,,43_Form20.pdf
43,,,253,MARDI,3,,,,,43_Form20.pdf
43,,,254,JOYEL MURMU,180,,,,,43_Form20.pdf
43,,,254,THAKUR TUDU,3,,,,,43_Form20.pdf
43,,,254,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,254,KISKU,1,,,,,43_Form20.pdf
43,,,254,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,254,BABURAM BISWANATH,15,,,,,43_Form20.pdf
43,,,254,MARDI,2,,,,,43_Form20.pdf
43,,,255,THAKUR TUDU,2,,,,,43_Form20.pdf
43,,,255,PRODIP BASKEY,4,,,,,43_Form20.pdf
43,,,255,KISKU,3,,,,,43_Form20.pdf
43,,,255,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,255,BABURAM BISWANATH,5,,,,,43_Form20.pdf
43,,,255,MARDI,3,,,,,43_Form20.pdf
43,,,256,JOYEL MURMU,181,,,,,43_Form20.pdf
43,,,256,THAKUR TUDU,2,,,,,43_Form20.pdf
43,,,256,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,256,KISKU,0,,,,,43_Form20.pdf
43,,,256,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,256,BABURAM BISWANATH,7,,,,,43_Form20.pdf
43,,,256,MARDI,1,,,,,43_Form20.pdf
43,,,257,THAKUR TUDU,0,,,,,43_Form20.pdf
43,,,257,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,257,KISKU,1,,,,,43_Form20.pdf
43,,,257,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,257,BABURAM BISWANATH,7,,,,,43_Form20.pdf
43,,,257,MARDI,1,,,,,43_Form20.pdf
43,,,258,JOYEL MURMU,182,,,,,43_Form20.pdf
43,,,258,THAKUR TUDU,3,,,,,43_Form20.pdf
43,,,258,PRODIP BASKEY,2,,,,,43_Form20.pdf
43,,,258,KISKU,2,,,,,43_Form20.pdf
43,,,258,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,258,BABURAM BISWANATH,9,,,,,43_Form20.pdf
43,,,258,MARDI,3,,,,,43_Form20.pdf
43,,,259,THAKUR TUDU,0,,,,,43_Form20.pdf
43,,,259,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,259,KISKU,0,,,,,43_Form20.pdf
43,,,259,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,259,BABURAM BISWANATH,2,,,,,43_Form20.pdf
43,,,259,MARDI,0,,,,,43_Form20.pdf
43,,,260,JOYEL MURMU,183,,,,,43_Form20.pdf
43,,,260,THAKUR TUDU,0,,,,,43_Form20.pdf
43,,,260,PRODIP BASKEY,3,,,,,43_Form20.pdf
43,,,260,KISKU,0,,,,,43_Form20.pdf
43,,,260,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,260,BABURAM BISWANATH,27,,,,,43_Form20.pdf
43,,,260,MARDI,5,,,,,43_Form20.pdf
43,,,261,THAKUR TUDU,0,,,,,43_Form20.pdf
43,,,261,PRODIP BASKEY,0,,,,,43_Form20.pdf
43,,,261,KISKU,0,,,,,43_Form20.pdf
43,,,261,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,261,BABURAM BISWANATH,12,,,,,43_Form20.pdf
43,,,261,MARDI,4,,,,,43_Form20.pdf
43,,,262,JOYEL MURMU,184,,,,,43_Form20.pdf
43,,,262,THAKUR TUDU,1,,,,,43_Form20.pdf
43,,,262,PRODIP BASKEY,0,,,,,43_Form20.pdf
43,,,262,KISKU,1,,,,,43_Form20.pdf
43,,,262,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,262,BABURAM BISWANATH,0,,,,,43_Form20.pdf
43,,,262,MARDI,0,,,,,43_Form20.pdf
43,,,263,THAKUR TUDU,1,,,,,43_Form20.pdf
43,,,263,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,263,KISKU,0,,,,,43_Form20.pdf
43,,,263,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,263,BABURAM BISWANATH,1,,,,,43_Form20.pdf
43,,,263,MARDI,0,,,,,43_Form20.pdf
43,,,264,JOYEL MURMU,185,,,,,43_Form20.pdf
43,,,264,THAKUR TUDU,2,,,,,43_Form20.pdf
43,,,264,PRODIP BASKEY,0,,,,,43_Form20.pdf
43,,,264,KISKU,0,,,,,43_Form20.pdf
43,,,264,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,264,BABURAM BISWANATH,6,,,,,43_Form20.pdf
43,,,264,MARDI,1,,,,,43_Form20.pdf
43,,,265,THAKUR TUDU,2,,,,,43_Form20.pdf
43,,,265,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,265,KISKU,0,,,,,43_Form20.pdf
43,,,265,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,265,BABURAM BISWANATH,9,,,,,43_Form20.pdf
43,,,265,MARDI,3,,,,,43_Form20.pdf
43,,,266,JOYEL MURMU,186,,,,,43_Form20.pdf
43,,,266,THAKUR TUDU,3,,,,,43_Form20.pdf
43,,,266,PRODIP BASKEY,1,,,,,43_Form20.pdf
43,,,266,KISKU,0,,,,,43_Form20.pdf
43,,,266,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,266,BABURAM BISWANATH,4,,,,,43_Form20.pdf
43,,,266,MARDI,4,,,,,43_Form20.pdf
43,,,267,THAKUR TUDU,4,,,,,43_Form20.pdf
43,,,267,PRODIP BASKEY,0,,,,,43_Form20.pdf
43,,,267,KISKU,0,,,,,43_Form20.pdf
43,,,267,NIRMAL KISKU,0,,,,,43_Form20.pdf
43,,,267,BABURAM BISWANATH,6,,,,,43_Form20.pdf
43,,,267,MARDI,4,,,,,43_Form20.pdf
43,,,271,JOYEL MURMU,190,,,,,43_Form20.pdf
43,,,271,THAKUR TUDU,11,,,,,43_Form20.pdf
43,,,271,PRODIP BASKEY,4,,,,,43_Form20.pdf
43,,,271,KISKU,154,,,,,43_Form20.pdf
43,,,271,NIRMAL KISKU,91,,,,,43_Form20.pdf
43,,,271,BABURAM BISWANATH,13,,,,,43_Form20.pdf
